@RELATION relevance
@ATTRIBUTE tweet STRING
@ATTRIBUTE class 	{1, 0}
@DATA
"RT @spooky1611: Moooieee goal hoor cahill! Precies wat ik verwacht had dit spelbeeld. Zo speelt nederland, moeten t van de individuele k…",1
"boh cahil wat een heerlijk doelpunt en wat slecht gekeepd van cilissen #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Wat een fenomenale goal zeg van Tim #Cahill #ausned",1
"Was wel een mooie goal van australie dat wel maja kut",1
"Wel een wereldgoal hoor #kolete #ausned",1
"Wtf direct 1-1 wat een goal ook opnieuw: Tim Cahill! #ausned",1
"2e tegengoal nederland, 2e keer de vrij...",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Wat een goal van cahill zeg #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Das een doelpunt! #ausned",1
"RT @spooky1611: Moooieee goal hoor cahill! Precies wat ik verwacht had dit spelbeeld. Zo speelt nederland, moeten t van de individuele k…",1
"Wat een goal australië",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Het regent doelpunten! #ausned",1
"Hahahah wat een prachtdoelpunt van australië!",1
"RT @WalterDinger: Zo dat ging snel 1-1. #Cahill. Mooie goal hoor. #ausned #wk2014",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Wat een doelpunt van australie",1
"RT @Issyy__: Jezus wat een goal australie..",1
"Jeeeeuuummmiggg wat een goal #ausned #1-1",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Mooi doelpunt, 1 - 1 Cahill #ausned",1
"Mooie goal mr buitengewoon pijnlijk.. 1-1 #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Nondeju mooie goal australie kutzooi",1
"Mooi goaltje zeker, maarja.. #ausned",1
"Wat een goal van de Aussies, onoplettendheid van NL #ausned",1
"Kapot mooie goal australie egt xd",1
"maar eerlijk die goal was ziek mooi #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Wtf zeg pfffff 1-1 alweer 😨 #ausned wat een prachtige goal van Cahill zeg",1
"Ik zeg werelddoelpunt #cahill #ausned",1
"Je kunt zeggen wat je wilt, maar wat een verdomd lekker doelpunt van Cahill. #ausned #wk2014",1
"Wat een geweldige goal van Cahill. Mag ik dat zeggen? #ausned",1
"Wereldgoal zeg! #ausned",1
"Cahill heeft goed naar van Basten gekeken, wat een doelpunt! #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Wa een goal?!#ausned",1
"Wat een beauty! #mooistegoal? #ausned",1
"Zo, dat was een mooi doelpunt! #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @spooky1611: Moooieee goal hoor cahill! Precies wat ik verwacht had dit spelbeeld. Zo speelt nederland, moeten t van de individuele k…",1
"Het tegen doelpunt valt nog sneller dan het eerste doelpunt alert van de wk app! #ausned #wk2014",1
"Mooi goaltje hoor#ausned",1
"Zo 1-1, mooie goal Australië !! ⚽️ #ausned",1
"Jongen, ik miste die goal van de Ausies helemaal door de recap van Robben z'n goal! #ausned",1
"Wat een doelpunt zeg haha#ausned",1
"Ik stap de kamer nu dus niet meer uit #ineenseentegengoal #ausned",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Ach joh boeie, australië is wel gaaf. Mooi doelpunt, maar NL wint toch wel",1
"RT @gersonveenstra: Wel een mooie goal. Eerlijk is eerlijk. #ausned",1
"Wauwwwww Pff wat een goal van die aussies.. Jammer jammer maar wat een mooi schot. #respect #ausned #nedaus",1
"Wat een goal van australië wow",1
"Wat een kut goal 1-1 #ausned",1
"1-1 wel mooi doelpunt #ausned",1
"nog 4 goals en het is gewoon nederland - spanje 2.0",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Sorry, maar die goal van de aus is wel mooi #ausned",1
"Tv viel uit, volgens mij net een goal van australie gemist? 😐",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Wat een doelpunt van Cahill #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Wat een goal van australie",1
"RT @spooky1611: Moooieee goal hoor cahill! Precies wat ik verwacht had dit spelbeeld. Zo speelt nederland, moeten t van de individuele k…",1
"Zo dat is een mooie goal van die kangaroe.... #ausned",1
"RT @spooky1611: Moooieee goal hoor cahill! Precies wat ik verwacht had dit spelbeeld. Zo speelt nederland, moeten t van de individuele k…",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"De mannen uit de eerste ronde tonen zich wel. Cahill en Robben ook nu weer aan het feest. Lekkere goal trouwens. #ausned",1
"Wel een prachtige goal zeg! #ausned",1
"Pfff...wat een goal! #ausned",1
"Kan blijven kijken na die goal #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Van een snelle tegengoal gesproken #ausned",1
"Wel heel mooi doelpunt van australië",1
"Prachtig goal van Robben! #ausned ze houden de spanning er wel in met die mooie 1-1 van Australië #eerlijkiseerlijk",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"ik moet toegeven, mooie goal van australië",1
"#ausned ik wilde net zeggen, bedankt. 1-0 geeft wat rust....is het al 1-1 #opnaarvolgendedoelpunt",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Holy shit wat een mooi goal van australie",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Niet alert genoeg tja..geweldige goal gewoon. #ausned",1
"Mooi doelpunt... #ausned",1
"Kom op nederland, doe nog een goal staan we weer voor #ausned",0
"Mooie goal Aussies! #oeps #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Poeh, dat was wel een lekkere goal van Cahill. Verdomme. #ausned http://t.co/RzN4VBXZ3q",1
"Wat een ongelooflijke goal van Tim Cahill. #ausned 1-1 Nederland aan het slapen na doelpunt Robben.",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Was bezig met een tweet en het stond alweer 1-1. Mooie goal an Cahill. #ausned",1
"Mooie goal voor Australië! #ausned",1
"Wtf niks anders dan een ziek doelpunt van australië",1
"RT @TijjaniL: Wat een match , wat een goal #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Mooi doelpunt van australië",1
"Ja. Dat is ook een wereldgoal #cahill #ausned",1
"Kut... En het is nog een mooi doelpunt ook. 1-1 #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"BAM, Australië erin en een prachtige goal ! Dit wordt toch nog een leuke wedstrijd. #ausned",1
"wat een heerlijk doelpunt van Cahill zeg!!! alleen jammer dat het tegen nederland is",1
"@WoltersTeun nederland is ook 20 minuten slecht wn geleik zijken kom op wees is positief",0
"Wat een mooie goal van Cahill #ausned",1
"@bashoogland #goalholland maar ook #goalaustralie :(",0
"RT @thijmevandijken: maar eerlijk die goal was ziek mooi #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Whajoh neem hem maar op de volley Cahill wat een goal! 1-1 #ausnedWie is Mike verweij",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Wow wat een goal.., 1-1 #ausned",1
"RT @Bardoellens: Het regent doelpunten! #ausned",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Ronan zegt 'als ze nu scoren he' goal cahill mooi Dat wel #ausned 1-1",1
"Hallo, de doelpunten vallen nu sneller dan ik kan twitteren.. Mooi schot hoor! #ausned #wk2014",1
"Wat is me dat allemaal? #ausned 2 mooie doelpunten in nog minder minuten",1
"Zo'n poeier verdiend ook wel een doelpunt..... #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Wow wel mooie goal (helaas). #ausned",1
"Yeahhhhh australie-nederland 1-1 komt nog haha noob nederlandeat een goal van australie",1
"Ik wilde zeggen 1 kans 1 goal maar het is al 1-1. Wel blijven opletten jongens #wk2014 #ausned",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Whoooooo wat een prachtige goal #ausned 1-1!",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Boem koekoek goal van het tornooi voor het ogenblik #ausned",1
"#ausned twas wel een mooi goal :/ grrrr",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"En dan net na die goal van robben komt dit 😒 maar was wel mooie goal van robben !! :) #ausned",1
"Ik geef toe, mooie goal! #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Wat een absolute wereldgoal van Tim Cahill! Bizarre wedstrijd, mooie goals #ausned",1
"Even een fantastische goal tussendoor.. #ausned",1
"#ausned en direct daarna een prachtige goal van Australië 1-1",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"@bashoogland En dat is één !! #goalHOLLANDAL Jammer dat die aussies ook gelijk hun kans schoon zagen. #ausned",1
"Da was anders wel ne fucking mooie goal! #ausned",1
"Er zullen ongetwijfeld mensen NU terugkomen van de WC en dan twee goals hebben gemist #ausned",0
"Whuuuuut 1-1 gelijk na die goal van #robben... #ausned",1
"Kan iemand me trouwens uitleggen wat de toegevoegde waarde is om bij een doelpunt naar buiten te rennen om te gaan toeteren? #ausned",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"En 1-1. Ook wereldgoal. Wat worden we verwend dit #wk2014 #ausned",1
"RT @_Yorne: Wel echt een heerlijke goal van australië",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Wat een wereldgoal!! Natuurlijk veel geluk, maar wauw! #nedaus #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Mooie goal Robben, maar die van de Aussies was nog mooier! 1-1 #ausned",1
"RT @Bardoellens: Het regent doelpunten! #ausned",1
"Hoe snoer je Nederlanders de mond? Door binnen 30 sec. een wereldgoal te maken #ausned",0
"Vervelend voor Nederland, maar WAT Een goal... #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Ik was nog aan genieten van de goal van nederland en toen scoorde australie #evenhuilmoment",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Jammer, direct 1-1. Wel een heel mooi doelpunt voor Australië… #ausned",1
"Cahill op zijn van Bastens #ausned 1-1 Wereldgoal",1
"Oke dan, Robben én Cahill eerste goals goed! Nu moet het nog even 1-2 worden en dan zijn we klaar. Yes!! #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Er mist hier iemand het 5e wk doelpunt van Oranje. 5 x op het toilet haha.. Het werelddoelpunt van Australië heeft ie wel gezien.. #ausned",0
"RT @Bardoellens: Het regent doelpunten! #ausned",1
"Kaulo mooi doelpunt australie",1
"Gewoon een prachtige goal. En terecht ook nog. #ausned #buddha #mascotte",1
"En de titel goal van het toernooi is ook direct niet meer in handen van Batman z'n knechtje... #ausned",0
"Wat een goal van Cahill, allemachtig #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Geweldige goal Australië, Cillessen staat wel heel ver buiten zn goal 1-1 #ausned",1
"Jammer maar wel een beauty hoor, die goal van Australië #ausned",1
"Twee mooie goals in een slappe partij :-p #ausned",1
"Wat een zieke goal van australie!! Pffff! En über slecht ongeconcentreerd verdedigd! #ausned #beginnenweeropnieuw",1
"Het begin van een knotsgekke match? #ausned #2goals #1min",0
"Wat een goal van #Cahill ! #ausned",1
"Mooi doelpunt Cahill... #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Wel mooi doelpunt van Australië #ausned",1
"Wat een prachtige goal trouwens. Bijna zoals Van Basten in 1988. #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Ja Australië is vet snel die spelers blijven rennen wtf was wel mooi doelpunt maar dan nog KUT kom op nederland",1
"En we beginnen weer van voor af aan. Wel schitterend doelpunt #ausned",1
"Wat een wereldgoal van Cahill #ausned #respect",1
"#Ned heeft een primeur! Ze krijgen de vroegste tegengoal van dit wk! #ausned",1
"Wowwwww! Wat een goal! En nu is Nederland volgens @nos meteen weer 'niet alert genoeg' :) #ausned #wk2014",1
"RT @Bardoellens: Het regent doelpunten! #ausned",1
"#ausned wel mooi goal van die kangaroo huppelaars",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"... Naja het goede nieuws is dat het met een tegendoelpunt gewoon weer 5-1 kan worden. #ausned #goteamNL #oranje",0
"Amai wa een patat. lekker goaltje #ausned",1
"RT @thijmevandijken: maar eerlijk die goal was ziek mooi #ausned",1
"RT @Bardoellens: Het regent doelpunten! #ausned",1
"Wat een schitterende goal van AUS. Het moet gezegd worden. #ausned",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Doet pijn, maar wat een goal zeg! 1-1 #ausned #Cahill",1
"Ik ben nog niet uitgegild van triompf en het is al 1-1 :-( #goalhollandal #ausned",0
"pff wat een goal was dat van australie maar deed dat dan ff tegen chili ofzo",1
"Jezus wat een goal zeg van cahill, come aan nederland niks aan de hand",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"dat doelpunt van australië vond ik niet nodig",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @spooky1611: Moooieee goal hoor cahill! Precies wat ik verwacht had dit spelbeeld. Zo speelt nederland, moeten t van de individuele k…",1
"“Mooie wedstrijd” “dat goal van australië had voor mij niet gehoeven hoor, niks moois aan” mn pa en zn vriendin 😭😭",0
"Wereldgoal na Wereldgoal! Wat een fantastisch #wk2014 #ausned",1
"Na 20 minuten scoren WE en een minuut later krijgen ZE weer een goal tegen. #ausned",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Weetniet maar nederland scoorde volgens mij de eerste goal niet australie?",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"wel mooi goal australie",1
"“@nielsberendsen1: Wel mooie goal maar slecht van nederland”👈",1
"Mooi doelpunt voor Australië. #ausned Alert blijven, Oranje..",1
"RT @spooky1611: Moooieee goal hoor cahill! Precies wat ik verwacht had dit spelbeeld. Zo speelt nederland, moeten t van de individuele k…",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
